datetime,timestamp,temperature,humidity,light_intensity,voc,pm_1_0,pm_2_5,pm_4_0,pm_10_0,decibel,co2,pressure,formaldehyde,voc_index
2025-06-03 16:56:51,1748955411.0,21.32,57.48,81.0,0.06,3.8,4.0,4.0,4.0,60.0,424.0,997.46,0.0,61.0
2025-06-03 16:57:51,1748955471.0,21.32,57.48,81.0,0.06,3.4,3.6,3.6,3.6,60.0,425.0,997.47,0.0,72.0
2025-06-03 16:58:51,1748955531.0,21.32,57.52,81.0,0.08,3.4,3.6,3.6,3.6,60.0,424.0,997.48,0.0,95.0
2025-06-03 16:59:51,1748955591.0,21.32,57.52,81.0,0.09,3.3,3.5,3.5,3.5,60.0,426.0,997.48,0.0,106.0
2025-06-03 17:00:51,1748955651.0,21.31,57.51,81.0,0.1,3.4,3.6,3.6,3.6,60.0,431.0,997.48,0.0,112.0
2025-06-03 17:01:51,1748955711.0,21.3,57.53,81.0,0.11,3.5,3.7,3.7,3.7,60.0,430.0,997.48,0.0,114.0
2025-06-03 17:02:51,1748955771.0,21.3,57.51,81.0,0.1,4.1,4.3,4.3,4.3,60.0,428.0,997.47,0.0,113.0
2025-06-03 17:03:51,1748955831.0,21.29,57.54,81.0,0.1,3.5,3.7,3.7,3.7,60.0,429.0,997.48,0.0,111.0
2025-06-03 17:04:51,1748955891.0,21.29,57.52,81.0,0.1,3.2,3.4,3.4,3.4,60.0,424.0,997.5,0.0,109.0
2025-06-03 17:05:51,1748955951.0,21.29,57.53,81.0,0.1,3.3,3.5,3.5,3.5,60.0,428.0,997.5,0.0,106.0
2025-06-03 17:06:51,1748956011.0,21.28,57.52,81.0,0.09,3.4,3.6,3.6,3.6,60.0,430.0,997.49,0.0,103.0
2025-06-03 17:07:51,1748956071.0,21.28,57.55,81.0,0.09,3.8,4.0,4.0,4.0,60.0,426.0,997.51,0.0,101.0
2025-06-03 17:08:51,1748956131.0,21.27,57.59,81.0,0.09,3.9,4.2,4.2,4.2,61.0,424.0,997.52,0.0,99.0
2025-06-03 17:09:51,1748956191.0,21.26,57.65,81.0,0.08,3.4,3.6,3.6,3.6,61.0,422.0,997.49,0.0,93.0
2025-06-03 17:10:51,1748956251.0,21.26,57.67,81.0,0.08,3.0,3.2,3.2,3.2,60.0,421.0,997.49,0.0,87.0
2025-06-03 17:11:51,1748956311.0,21.27,57.68,81.0,0.07,3.2,3.4,3.4,3.4,60.0,413.0,997.48,0.0,82.0
2025-06-03 17:12:51,1748956371.0,21.27,57.66,81.0,0.07,3.1,3.3,3.3,3.3,60.0,413.0,997.48,0.0,78.0
2025-06-03 17:13:51,1748956431.0,21.27,57.65,81.0,0.07,3.5,3.7,3.7,3.7,60.0,417.0,997.46,0.0,74.0
2025-06-03 17:14:51,1748956491.0,21.27,57.69,81.0,0.06,3.3,3.5,3.5,3.5,60.0,419.0,997.45,0.0,70.0
2025-06-03 17:15:51,1748956551.0,21.27,57.7,81.0,0.06,3.4,3.6,3.6,3.6,60.0,425.0,997.45,0.0,69.0
2025-06-03 17:16:51,1748956611.0,21.27,57.74,80.0,0.06,3.6,3.8,3.8,3.8,60.0,429.0,997.44,0.0,67.0
2025-06-03 17:17:51,1748956671.0,21.27,57.72,81.0,0.06,3.5,3.8,3.8,3.8,61.0,425.0,997.45,0.0,65.0
2025-06-03 17:18:51,1748956731.0,21.27,57.72,81.0,0.06,3.4,3.6,3.6,3.6,60.0,424.0,997.45,0.0,64.0
2025-06-03 17:19:51,1748956791.0,21.27,57.73,81.0,0.06,3.1,3.3,3.3,3.3,60.0,421.0,997.44,0.0,63.0
2025-06-03 17:20:51,1748956851.0,21.27,57.73,81.0,0.06,3.2,3.4,3.4,3.4,61.0,423.0,997.44,0.0,63.0
2025-06-03 17:21:51,1748956911.0,21.28,57.75,81.0,0.06,3.1,3.2,3.2,3.2,60.0,421.0,997.46,0.0,62.0
2025-06-03 17:22:51,1748956971.0,21.28,57.68,81.0,0.06,3.4,3.6,3.6,3.6,60.0,424.0,997.46,0.0,62.0
2025-06-03 17:23:51,1748957031.0,21.28,57.67,81.0,0.06,3.0,3.2,3.2,3.2,60.0,427.0,997.46,0.0,61.0
2025-06-03 17:24:51,1748957091.0,21.28,57.69,81.0,0.06,3.4,3.6,3.6,3.6,60.0,430.0,997.48,0.0,61.0
2025-06-03 17:25:51,1748957151.0,21.28,57.71,81.0,0.06,3.5,3.7,3.7,3.7,60.0,427.0,997.48,0.0,60.0
2025-06-03 17:26:51,1748957211.0,21.28,57.7,81.0,0.06,3.7,3.9,3.9,3.9,60.0,424.0,997.48,0.0,59.0
2025-06-03 17:27:51,1748957271.0,21.29,57.7,81.0,0.05,3.4,3.6,3.6,3.6,60.0,429.0,997.5,0.0,59.0
2025-06-03 17:28:51,1748957331.0,21.28,57.71,81.0,0.05,3.3,3.5,3.5,3.5,60.0,437.0,997.5,0.0,58.0
2025-06-03 17:29:51,1748957391.0,21.28,57.74,81.0,0.05,3.2,3.4,3.4,3.4,60.0,433.0,997.5,0.0,58.0
2025-06-03 17:30:51,1748957451.0,21.28,57.73,81.0,0.05,3.6,3.8,3.8,3.8,60.0,431.0,997.51,0.0,57.0
2025-06-03 17:31:51,1748957511.0,21.28,57.7,81.0,0.05,3.4,3.5,3.5,3.5,60.0,431.0,997.52,0.0,57.0
2025-06-03 17:32:51,1748957571.0,21.28,57.69,81.0,0.05,3.3,3.5,3.5,3.5,60.0,429.0,997.52,0.0,56.0
2025-06-03 17:33:51,1748957631.0,21.28,57.67,81.0,0.05,3.7,3.9,3.9,3.9,60.0,428.0,997.52,0.0,56.0
2025-06-03 17:34:51,1748957691.0,21.28,57.67,80.0,0.05,3.8,4.0,4.0,4.0,60.0,429.0,997.55,0.0,56.0
2025-06-03 17:35:51,1748957751.0,21.28,57.66,81.0,0.05,3.5,3.7,3.7,3.7,60.0,427.0,997.54,0.0,55.0
2025-06-03 17:36:51,1748957811.0,21.28,57.67,81.0,0.05,3.4,3.6,3.6,3.6,60.0,425.0,997.56,0.0,55.0
2025-06-03 17:37:51,1748957871.0,21.27,57.68,81.0,0.05,3.8,4.0,4.0,4.0,60.0,428.0,997.58,0.0,55.0
2025-06-03 17:38:51,1748957931.0,21.27,57.7,81.0,0.05,3.6,3.8,3.8,3.8,60.0,427.0,997.59,0.0,54.0
2025-06-03 17:39:51,1748957991.0,21.27,57.66,81.0,0.05,3.7,3.9,3.9,3.9,60.0,422.0,997.61,0.0,54.0
2025-06-03 17:40:51,1748958051.0,21.27,57.66,81.0,0.05,3.3,3.5,3.5,3.5,60.0,422.0,997.61,0.0,54.0
2025-06-03 17:41:51,1748958111.0,21.27,57.68,81.0,0.05,3.3,3.5,3.5,3.5,60.0,425.0,997.62,0.0,53.0
2025-06-03 17:42:51,1748958171.0,21.26,57.69,81.0,0.05,3.5,3.8,3.8,3.8,61.0,425.0,997.64,0.0,53.0
2025-06-03 17:43:51,1748958231.0,21.27,57.69,81.0,0.05,3.5,3.7,3.7,3.7,60.0,431.0,997.64,0.0,53.0
2025-06-03 17:44:51,1748958291.0,21.27,57.65,81.0,0.05,3.1,3.2,3.2,3.2,60.0,433.0,997.65,0.0,53.0
2025-06-03 17:45:51,1748958351.0,21.27,57.62,81.0,0.05,3.8,4.0,4.0,4.0,61.0,436.0,997.66,0.0,53.0
2025-06-03 17:46:51,1748958411.0,21.28,57.61,81.0,0.05,3.6,3.8,3.8,3.8,61.0,434.0,997.66,0.0,53.0
2025-06-03 17:47:51,1748958471.0,21.29,57.6,81.0,0.05,3.7,3.9,3.9,3.9,60.0,429.0,997.66,0.0,53.0
2025-06-03 17:48:51,1748958531.0,21.29,57.6,81.0,0.05,3.4,3.6,3.6,3.6,60.0,426.0,997.68,0.0,53.0
2025-06-03 17:49:51,1748958591.0,21.3,57.58,81.0,0.05,3.5,3.7,3.7,3.7,60.0,424.0,997.67,0.0,53.0
2025-06-03 17:50:51,1748958651.0,21.3,57.57,81.0,0.05,3.3,3.5,3.5,3.5,60.0,423.0,997.69,0.0,53.0
2025-06-03 17:51:51,1748958711.0,21.31,57.54,81.0,0.05,3.3,3.5,3.5,3.5,60.0,426.0,997.71,0.0,53.0
2025-06-03 17:52:51,1748958771.0,21.31,57.56,81.0,0.05,3.3,3.5,3.5,3.5,60.0,432.0,997.7,0.0,53.0
2025-06-03 17:53:51,1748958831.0,21.3,57.57,81.0,0.05,3.4,3.6,3.6,3.6,60.0,435.0,997.69,0.0,53.0
2025-06-03 17:54:51,1748958891.0,21.3,57.55,81.0,0.05,3.5,3.7,3.7,3.7,60.0,435.0,997.7,0.0,53.0
2025-06-03 17:55:51,1748958951.0,21.31,57.54,81.0,0.05,3.2,3.4,3.4,3.4,60.0,429.0,997.7,0.0,53.0
2025-06-03 17:56:51,1748959011.0,21.31,57.53,81.0,0.05,3.3,3.5,3.5,3.5,60.0,430.0,997.7,0.0,53.0
2025-06-03 17:57:51,1748959071.0,21.31,57.52,81.0,0.05,3.0,3.1,3.1,3.1,60.0,433.0,997.7,0.0,53.0
2025-06-03 17:58:51,1748959131.0,21.31,57.54,81.0,0.05,3.2,3.3,3.3,3.3,60.0,427.0,997.69,0.0,53.0
2025-06-03 17:59:51,1748959191.0,21.31,57.61,81.0,0.05,3.4,3.6,3.6,3.6,60.0,424.0,997.7,0.0,53.0
2025-06-03 18:00:51,1748959251.0,21.3,57.82,81.0,0.05,3.2,3.4,3.4,3.4,60.0,432.0,997.7,0.0,53.0
2025-06-03 18:01:51,1748959311.0,21.3,58.12,81.0,0.05,3.4,3.6,3.6,3.6,61.0,435.0,997.72,0.0,53.0
2025-06-03 18:02:51,1748959371.0,21.3,58.53,81.0,0.05,3.3,3.4,3.4,3.4,60.0,435.0,997.73,0.0,53.0
2025-06-03 18:03:51,1748959431.0,21.31,59.05,81.0,0.05,3.6,3.9,3.9,3.9,60.0,431.0,997.74,0.0,53.0
2025-06-03 18:04:51,1748959491.0,21.31,59.56,81.0,0.05,3.7,3.9,3.9,3.9,60.0,426.0,997.75,0.0,53.0
2025-06-03 18:05:51,1748959551.0,21.31,59.8,81.0,0.05,3.8,4.0,4.0,4.0,60.0,426.0,997.77,0.0,53.0
2025-06-03 18:06:51,1748959611.0,21.32,59.71,81.0,0.05,3.2,3.4,3.4,3.4,60.0,422.0,997.76,0.0,53.0
2025-06-03 18:07:51,1748959671.0,21.33,59.56,81.0,0.05,3.3,3.5,3.5,3.5,60.0,421.0,997.76,0.0,53.0
2025-06-03 18:08:51,1748959731.0,21.34,59.24,81.0,0.05,3.9,4.1,4.1,4.1,60.0,419.0,997.76,0.0,54.0
2025-06-03 18:09:51,1748959791.0,21.34,58.89,81.0,0.05,3.8,4.0,4.0,4.0,60.0,419.0,997.76,0.0,54.0
2025-06-03 18:10:51,1748959851.0,21.34,58.43,81.0,0.05,4.1,4.4,4.4,4.4,60.0,420.0,997.78,0.0,53.0
2025-06-03 18:11:51,1748959911.0,21.33,57.97,81.0,0.05,4.1,4.3,4.3,4.3,60.0,424.0,997.77,0.0,53.0
2025-06-03 18:12:51,1748959971.0,21.32,57.61,81.0,0.05,3.8,4.0,4.0,4.0,60.0,422.0,997.79,0.0,53.0
2025-06-03 18:13:51,1748960031.0,21.32,57.4,81.0,0.05,3.5,3.7,3.7,3.7,60.0,418.0,997.81,0.0,53.0
2025-06-03 18:14:51,1748960091.0,21.32,57.25,81.0,0.05,3.2,3.4,3.4,3.4,60.0,423.0,997.81,0.0,53.0
2025-06-03 18:15:51,1748960151.0,21.33,57.04,81.0,0.05,2.9,3.0,3.0,3.0,60.0,427.0,997.82,0.0,53.0
2025-06-03 18:16:51,1748960211.0,21.35,56.88,81.0,0.05,3.2,3.4,3.4,3.4,60.0,422.0,997.86,0.0,53.0
2025-06-03 18:17:51,1748960271.0,21.37,56.78,81.0,0.05,3.1,3.3,3.3,3.3,60.0,421.0,997.86,0.0,54.0
2025-06-03 18:18:51,1748960331.0,21.39,56.74,81.0,0.05,3.1,3.3,3.3,3.3,60.0,420.0,997.88,0.0,54.0
2025-06-03 18:19:51,1748960391.0,21.4,56.7,81.0,0.05,2.9,3.1,3.1,3.1,60.0,422.0,997.91,0.0,54.0
2025-06-03 18:20:51,1748960451.0,21.42,56.7,81.0,0.05,3.2,3.4,3.4,3.4,60.0,423.0,997.93,0.0,54.0
2025-06-03 18:21:51,1748960511.0,21.43,56.77,81.0,0.05,3.4,3.6,3.6,3.6,60.0,420.0,997.94,0.0,54.0
2025-06-03 18:22:51,1748960571.0,21.44,56.8,81.0,0.05,3.3,3.4,3.4,3.4,60.0,423.0,997.96,0.0,54.0
2025-06-03 18:23:51,1748960631.0,21.46,56.84,81.0,0.05,3.1,3.3,3.3,3.3,60.0,422.0,997.97,0.0,55.0
2025-06-03 18:24:51,1748960691.0,21.47,56.86,81.0,0.05,3.2,3.4,3.4,3.4,60.0,423.0,997.98,0.0,55.0
2025-06-03 18:25:51,1748960751.0,21.49,56.91,81.0,0.05,3.3,3.5,3.5,3.5,60.0,422.0,997.98,0.0,55.0
2025-06-03 18:26:51,1748960811.0,21.49,56.97,81.0,0.05,3.3,3.5,3.5,3.5,60.0,422.0,997.98,0.0,55.0
2025-06-03 18:27:51,1748960871.0,21.51,56.97,81.0,0.05,3.1,3.2,3.2,3.2,60.0,422.0,997.99,0.0,55.0
2025-06-03 18:28:51,1748960931.0,21.51,57.02,81.0,0.05,3.3,3.5,3.5,3.5,60.0,421.0,997.98,0.0,55.0
2025-06-03 18:29:51,1748960991.0,21.52,56.99,81.0,0.05,3.4,3.6,3.6,3.6,60.0,426.0,997.98,0.0,55.0
2025-06-03 18:30:51,1748961051.0,21.51,57.01,81.0,0.05,3.7,3.9,3.9,3.9,60.0,426.0,997.98,0.0,56.0
2025-06-03 18:31:51,1748961111.0,21.51,57.02,81.0,0.05,3.7,3.9,3.9,3.9,60.0,424.0,998.01,0.0,56.0
2025-06-03 18:32:51,1748961171.0,21.51,57.06,81.0,0.05,3.7,3.9,3.9,3.9,60.0,420.0,998.03,0.0,55.0
2025-06-03 18:33:51,1748961231.0,21.5,57.13,81.0,0.05,4.2,4.5,4.5,4.5,60.0,418.0,998.04,0.0,55.0
2025-06-03 18:34:51,1748961291.0,21.49,57.09,81.0,0.05,4.5,4.7,4.7,4.7,60.0,419.0,998.05,0.0,55.0
2025-06-03 18:35:51,1748961351.0,21.48,57.13,81.0,0.05,3.9,4.1,4.1,4.1,60.0,419.0,998.06,0.0,55.0
2025-06-03 18:36:51,1748961411.0,21.47,57.13,81.0,0.05,4.2,4.4,4.4,4.4,60.0,422.0,998.08,0.0,55.0
2025-06-03 18:37:51,1748961471.0,21.45,57.15,81.0,0.05,3.7,4.0,4.0,4.0,60.0,422.0,998.08,0.0,55.0
2025-06-03 18:38:51,1748961531.0,21.43,57.18,81.0,0.05,4.3,4.5,4.5,4.5,60.0,427.0,998.1,0.0,54.0
2025-06-03 18:39:51,1748961591.0,21.42,57.13,81.0,0.05,4.3,4.6,4.6,4.6,60.0,425.0,998.11,0.0,54.0
2025-06-03 18:40:51,1748961651.0,21.41,57.12,81.0,0.05,4.0,4.3,4.3,4.3,60.0,418.0,998.12,0.0,53.0
2025-06-03 18:41:51,1748961711.0,21.4,57.14,81.0,0.05,3.8,4.0,4.0,4.0,60.0,412.0,998.13,0.0,53.0
2025-06-03 18:42:51,1748961771.0,21.38,57.15,81.0,0.05,4.0,4.3,4.3,4.3,60.0,418.0,998.15,0.0,53.0
2025-06-03 18:43:51,1748961831.0,21.37,57.19,81.0,0.05,4.4,4.6,4.6,4.6,60.0,420.0,998.17,0.0,53.0
2025-06-03 18:44:51,1748961891.0,21.35,57.2,81.0,0.05,4.3,4.6,4.6,4.6,60.0,418.0,998.18,0.0,52.0
2025-06-03 18:45:51,1748961951.0,21.35,57.21,81.0,0.05,4.2,4.4,4.4,4.4,60.0,414.0,998.2,0.0,52.0
2025-06-03 18:46:51,1748962011.0,21.33,57.25,81.0,0.05,4.1,4.3,4.3,4.3,60.0,415.0,998.2,0.0,52.0
2025-06-03 18:47:51,1748962071.0,21.32,57.28,81.0,0.05,4.3,4.6,4.6,4.6,60.0,414.0,998.2,0.0,51.0
2025-06-03 18:48:51,1748962131.0,21.31,57.38,81.0,0.05,4.2,4.5,4.5,4.5,60.0,415.0,998.21,0.0,50.0
2025-06-03 18:49:51,1748962191.0,21.3,57.44,81.0,0.05,4.2,4.4,4.4,4.4,60.0,415.0,998.23,0.0,50.0
2025-06-03 18:50:51,1748962251.0,21.29,57.53,81.0,0.05,4.2,4.4,4.4,4.4,60.0,417.0,998.23,0.0,50.0
2025-06-03 18:51:51,1748962311.0,21.29,57.59,81.0,0.05,4.2,4.4,4.4,4.4,60.0,423.0,998.24,0.0,49.0
2025-06-03 18:52:51,1748962371.0,21.29,57.63,81.0,0.05,4.3,4.6,4.6,4.6,60.0,425.0,998.24,0.0,49.0
2025-06-03 18:53:51,1748962431.0,21.28,57.63,81.0,0.05,4.0,4.3,4.3,4.3,60.0,428.0,998.26,0.0,49.0
2025-06-03 18:54:51,1748962491.0,21.28,57.68,81.0,0.05,4.2,4.4,4.4,4.4,60.0,427.0,998.27,0.0,49.0
2025-06-03 18:55:51,1748962551.0,21.27,57.72,81.0,0.05,4.2,4.5,4.5,4.5,60.0,430.0,998.27,0.0,49.0
2025-06-03 18:56:51,1748962611.0,21.27,57.75,81.0,0.05,4.2,4.5,4.5,4.5,60.0,434.0,998.26,0.0,49.0
2025-06-03 18:57:51,1748962671.0,21.27,57.76,81.0,0.05,4.4,4.6,4.6,4.6,60.0,433.0,998.26,0.0,49.0
2025-06-03 18:58:51,1748962731.0,21.27,57.75,81.0,0.05,4.2,4.5,4.5,4.5,60.0,434.0,998.26,0.0,49.0
2025-06-03 18:59:51,1748962791.0,21.27,57.72,81.0,0.05,4.0,4.3,4.3,4.3,60.0,432.0,998.25,0.0,49.0
2025-06-03 19:00:51,1748962851.0,21.27,57.7,81.0,0.05,4.3,4.6,4.6,4.6,60.0,428.0,998.24,0.0,49.0
2025-06-03 19:01:51,1748962911.0,21.27,57.71,81.0,0.05,4.6,4.9,4.9,4.9,60.0,423.0,998.23,0.0,48.0
2025-06-03 19:02:51,1748962971.0,21.27,57.73,81.0,0.05,4.4,4.6,4.6,4.6,60.0,422.0,998.22,0.0,48.0
2025-06-03 19:03:51,1748963031.0,21.26,57.76,81.0,0.05,4.2,4.5,4.5,4.5,60.0,426.0,998.22,0.0,48.0
2025-06-03 19:04:51,1748963091.0,21.26,57.77,81.0,0.05,4.1,4.4,4.4,4.4,60.0,427.0,998.21,0.0,48.0
2025-06-03 19:05:51,1748963151.0,21.25,57.79,81.0,0.05,3.8,4.0,4.0,4.0,60.0,424.0,998.21,0.0,48.0
2025-06-03 19:06:51,1748963211.0,21.25,57.82,81.0,0.05,4.2,4.4,4.4,4.4,60.0,423.0,998.21,0.0,48.0
2025-06-03 19:07:51,1748963271.0,21.25,57.79,81.0,0.05,4.4,4.6,4.6,4.6,60.0,420.0,998.22,0.0,48.0
2025-06-03 19:08:51,1748963331.0,21.24,57.82,81.0,0.05,3.8,4.0,4.0,4.0,60.0,419.0,998.23,0.0,48.0
2025-06-03 19:09:51,1748963391.0,21.24,57.82,80.0,0.05,4.5,4.7,4.7,4.7,60.0,423.0,998.23,0.0,48.0
2025-06-03 19:10:51,1748963451.0,21.24,57.79,81.0,0.05,4.2,4.4,4.4,4.4,60.0,425.0,998.25,0.0,47.0
2025-06-03 19:11:51,1748963511.0,21.24,57.85,81.0,0.05,4.0,4.2,4.2,4.2,60.0,422.0,998.26,0.0,47.0
2025-06-03 19:12:51,1748963571.0,21.24,57.86,81.0,0.05,4.1,4.3,4.3,4.3,60.0,422.0,998.27,0.0,47.0
2025-06-03 19:13:51,1748963631.0,21.24,57.93,81.0,0.05,4.2,4.5,4.5,4.5,60.0,425.0,998.3,0.0,47.0
2025-06-03 19:14:51,1748963691.0,21.24,57.94,81.0,0.05,3.8,4.1,4.1,4.1,60.0,423.0,998.3,0.0,47.0
2025-06-03 19:15:51,1748963751.0,21.24,57.99,81.0,0.05,4.0,4.2,4.2,4.2,60.0,424.0,998.32,0.0,47.0
2025-06-03 19:16:51,1748963811.0,21.24,57.96,81.0,0.05,4.0,4.3,4.3,4.3,60.0,421.0,998.33,0.0,47.0
2025-06-03 19:17:51,1748963871.0,21.24,57.97,81.0,0.05,4.3,4.6,4.6,4.6,60.0,416.0,998.34,0.0,47.0
2025-06-03 19:18:51,1748963931.0,21.23,57.94,81.0,0.05,4.3,4.6,4.6,4.6,60.0,415.0,998.36,0.0,47.0
2025-06-03 19:19:51,1748963991.0,21.23,57.96,81.0,0.05,3.9,4.2,4.2,4.2,60.0,418.0,998.38,0.0,47.0
2025-06-03 19:20:51,1748964051.0,21.22,57.95,81.0,0.05,4.3,4.5,4.5,4.5,60.0,421.0,998.4,0.0,46.0
2025-06-03 19:21:51,1748964111.0,21.22,57.94,81.0,0.05,4.0,4.3,4.3,4.3,60.0,425.0,998.4,0.0,46.0
2025-06-03 19:22:51,1748964171.0,21.22,57.93,81.0,0.05,3.9,4.1,4.1,4.1,60.0,420.0,998.41,0.0,46.0
2025-06-03 19:23:51,1748964231.0,21.22,57.92,81.0,0.05,3.9,4.2,4.2,4.2,60.0,420.0,998.41,0.0,46.0
2025-06-03 19:24:51,1748964291.0,21.22,57.89,81.0,0.05,3.6,3.8,3.8,3.8,60.0,423.0,998.41,0.0,46.0
2025-06-03 19:25:51,1748964351.0,21.23,57.86,81.0,0.05,3.8,4.0,4.0,4.0,60.0,429.0,998.41,0.0,46.0
2025-06-03 19:26:51,1748964411.0,21.23,57.84,81.0,0.05,4.0,4.2,4.2,4.2,60.0,428.0,998.4,0.0,46.0
2025-06-03 19:27:51,1748964471.0,21.23,57.85,81.0,0.05,4.1,4.4,4.4,4.4,60.0,428.0,998.41,0.0,46.0
2025-06-03 19:28:51,1748964531.0,21.23,57.84,80.0,0.05,4.0,4.3,4.3,4.3,60.0,424.0,998.42,0.0,46.0
2025-06-03 19:29:51,1748964591.0,21.23,57.85,80.0,0.04,3.7,4.0,4.0,4.0,60.0,421.0,998.43,0.0,46.0
2025-06-03 19:30:51,1748964651.0,21.23,57.85,81.0,0.04,3.7,3.9,3.9,3.9,60.0,422.0,998.45,0.0,45.0
2025-06-03 19:31:51,1748964711.0,21.22,57.9,81.0,0.04,3.8,4.1,4.1,4.1,60.0,416.0,998.47,0.0,45.0
2025-06-03 19:32:51,1748964771.0,21.22,57.92,81.0,0.04,3.5,3.8,3.8,3.8,60.0,417.0,998.48,0.0,45.0
2025-06-03 19:33:51,1748964831.0,21.22,57.95,81.0,0.04,3.9,4.2,4.2,4.2,60.0,417.0,998.5,0.0,45.0
2025-06-03 19:34:51,1748964891.0,21.22,57.96,81.0,0.04,3.7,3.9,3.9,3.9,60.0,418.0,998.51,0.0,45.0
2025-06-03 19:35:51,1748964951.0,21.22,57.95,81.0,0.04,3.4,3.6,3.6,3.6,60.0,423.0,998.52,0.0,45.0
2025-06-03 19:36:51,1748965011.0,21.22,57.96,81.0,0.04,3.8,4.0,4.0,4.0,60.0,422.0,998.53,0.0,45.0
2025-06-03 19:37:51,1748965071.0,21.22,57.95,81.0,0.04,3.6,3.8,3.8,3.8,60.0,423.0,998.53,0.0,45.0
2025-06-03 19:38:51,1748965131.0,21.23,57.94,81.0,0.04,3.5,3.7,3.7,3.7,60.0,422.0,998.55,0.0,45.0
2025-06-03 19:39:51,1748965191.0,21.23,57.92,81.0,0.04,3.8,4.0,4.0,4.0,60.0,422.0,998.56,0.0,45.0
2025-06-03 19:40:51,1748965251.0,21.23,57.93,81.0,0.04,3.3,3.5,3.5,3.5,60.0,424.0,998.57,0.0,45.0
2025-06-03 19:41:51,1748965311.0,21.23,57.91,81.0,0.04,3.5,3.7,3.7,3.7,60.0,423.0,998.58,0.0,45.0
2025-06-03 19:42:51,1748965371.0,21.24,57.84,81.0,0.04,3.7,4.0,4.0,4.0,60.0,428.0,998.61,0.0,45.0
2025-06-03 19:43:51,1748965431.0,21.23,57.84,81.0,0.04,3.6,3.8,3.8,3.8,60.0,426.0,998.62,0.0,45.0
2025-06-03 19:44:51,1748965491.0,21.24,57.82,81.0,0.04,3.6,3.8,3.8,3.8,60.0,423.0,998.64,0.0,45.0
2025-06-03 19:45:51,1748965551.0,21.24,57.79,81.0,0.04,3.6,3.8,3.8,3.8,60.0,425.0,998.65,0.0,45.0
2025-06-03 19:46:51,1748965611.0,21.24,57.79,81.0,0.04,3.5,3.7,3.7,3.7,60.0,423.0,998.66,0.0,45.0
2025-06-03 19:47:51,1748965671.0,21.24,57.77,81.0,0.04,3.6,3.8,3.8,3.8,60.0,422.0,998.68,0.0,44.0
2025-06-03 19:48:51,1748965731.0,21.24,57.76,81.0,0.04,3.6,3.8,3.8,3.8,60.0,420.0,998.69,0.0,44.0
2025-06-03 19:49:51,1748965791.0,21.24,57.77,81.0,0.04,3.5,3.7,3.7,3.7,61.0,414.0,998.71,0.0,44.0
2025-06-03 19:50:51,1748965851.0,21.23,57.77,81.0,0.04,3.6,3.8,3.8,3.8,60.0,414.0,998.71,0.0,44.0
2025-06-03 19:51:51,1748965911.0,21.23,57.75,81.0,0.04,3.1,3.3,3.3,3.3,60.0,412.0,998.72,0.0,44.0
2025-06-03 19:52:51,1748965971.0,21.24,57.76,80.0,0.04,3.5,3.7,3.7,3.7,61.0,418.0,998.74,0.0,44.0
2025-06-03 19:53:51,1748966031.0,21.23,57.75,80.0,0.04,3.2,3.4,3.4,3.4,60.0,423.0,998.74,0.0,44.0
2025-06-03 19:54:51,1748966091.0,21.23,57.74,80.0,0.04,3.4,3.6,3.6,3.6,60.0,424.0,998.74,0.0,44.0
2025-06-03 19:55:51,1748966151.0,21.23,57.75,81.0,0.04,3.1,3.3,3.3,3.3,60.0,426.0,998.75,0.0,44.0
2025-06-03 19:56:51,1748966211.0,21.24,57.74,81.0,0.04,3.4,3.6,3.6,3.6,60.0,427.0,998.76,0.0,44.0
2025-06-03 19:57:51,1748966271.0,21.24,57.73,81.0,0.04,3.5,3.8,3.8,3.8,60.0,423.0,998.77,0.0,44.0
2025-06-03 19:58:51,1748966331.0,21.25,57.72,81.0,0.04,3.6,3.8,3.8,3.8,61.0,421.0,998.78,0.0,44.0
2025-06-03 19:59:51,1748966391.0,21.25,57.69,81.0,0.04,3.4,3.6,3.6,3.6,60.0,419.0,998.79,0.0,44.0
2025-06-03 20:00:51,1748966451.0,21.25,57.69,81.0,0.04,2.9,3.1,3.1,3.1,60.0,418.0,998.8,0.0,44.0
2025-06-03 20:01:51,1748966511.0,21.25,57.67,81.0,0.04,2.7,2.8,2.8,2.8,60.0,420.0,998.81,0.0,44.0
2025-06-03 20:02:51,1748966571.0,21.26,57.66,81.0,0.04,3.5,3.7,3.7,3.7,60.0,421.0,998.82,0.0,44.0
2025-06-03 20:03:51,1748966631.0,21.27,57.64,81.0,0.04,3.0,3.2,3.2,3.2,60.0,424.0,998.84,0.0,44.0
2025-06-03 20:04:51,1748966691.0,21.27,57.62,81.0,0.04,3.3,3.5,3.5,3.5,60.0,425.0,998.85,0.0,44.0
2025-06-03 20:05:51,1748966751.0,21.27,57.63,81.0,0.04,3.3,3.5,3.5,3.5,60.0,427.0,998.86,0.0,44.0
2025-06-03 20:06:51,1748966811.0,21.27,57.65,81.0,0.04,3.4,3.6,3.6,3.6,60.0,422.0,998.87,0.0,44.0
2025-06-03 20:07:51,1748966871.0,21.27,57.65,81.0,0.04,3.1,3.3,3.3,3.3,60.0,425.0,998.87,0.0,43.0
2025-06-03 20:08:51,1748966931.0,21.26,57.68,81.0,0.04,3.6,3.8,3.8,3.8,60.0,423.0,998.87,0.0,43.0
